listing_id,title,price,location,state,beds,baths,size_sqft,property_type,url,scraped_at
114820203,E-Gate Office Shop lot,550000,N/A,N/A,N/A,N/A,430,N/A,https://www.mudah.my/ad/114820203.htm,2026-06-27 07:49:29
114535969,Rare Gem Alert: Spacious Corner Lot in Taman Seri Impian,760000,N/A,N/A,N/A,N/A,1584,N/A,https://www.mudah.my/ad/114535969.htm,2026-06-27 07:49:29
114818733,2 Storey Terrace,396000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114818733.htm,2026-06-27 07:49:34
114816710,4 Storey | Vortex Business Park |Batu Kawan | PENANG,3180000,N/A,N/A,N/A,N/A,8450,N/A,https://www.mudah.my/ad/114816710.htm,2026-06-27 07:49:34
114823849,2 Storey Bungalow ,2650000,N/A,N/A,N/A,N/A,6000,N/A,https://www.mudah.my/ad/114823849.htm,2026-06-27 07:49:34
114819776,Platino Studio Unit for Sale (Direct Owner) Sale with Tenancy,998000,N/A,N/A,N/A,N/A,1076,N/A,https://www.mudah.my/ad/114819776.htm,2026-06-27 07:49:34
114819502,Nice View walk-up apartment unit with partly furnished for sale,388000,N/A,N/A,N/A,N/A,1080,N/A,https://www.mudah.my/ad/114819502.htm,2026-06-27 07:49:34
114819051,Flat For Sale,180000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/114819051.htm,2026-06-27 07:49:34
114818771,"2 Carparks, Idaman Iris, Corner Unit, Fully Furnished",420000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114818771.htm,2026-06-27 07:49:34
114818674,Idaman Seroja,268000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114818674.htm,2026-06-27 07:49:34
114823807,Pantai bersih semi-d house for sales,900000,N/A,N/A,N/A,N/A,3554,N/A,https://www.mudah.my/ad/114823807.htm,2026-06-27 07:49:34
114818999,Camden Garden Home Batu Kawan Type A,999000,N/A,N/A,N/A,N/A,1676,N/A,https://www.mudah.my/ad/114818999.htm,2026-06-27 07:49:34
114820834,Perai Inai Condo for Sale ,250000,N/A,N/A,N/A,N/A,895,N/A,https://www.mudah.my/ad/114820834.htm,2026-06-27 07:49:34
112326868,Pearl Regency Super Condo for Sale,818000,N/A,N/A,N/A,N/A,1345,N/A,https://www.mudah.my/ad/112326868.htm,2026-06-27 07:49:34
114851417,2 Storey Semi D Corner House | 双层半独立屋,760000,N/A,N/A,N/A,N/A,2180,N/A,https://www.mudah.my/ad/114851417.htm,2026-06-27 07:49:34
113236726,Condominium Fully Furnished Unit For SALE,600000,N/A,N/A,N/A,N/A,1100,N/A,https://www.mudah.my/ad/113236726.htm,2026-06-27 07:49:34
111111488,Bukit Mertajam Tanah Liat and Penaga Tanah lot For Sale,1660000,N/A,N/A,N/A,N/A,1.27,N/A,https://www.mudah.my/ad/111111488.htm,2026-06-27 07:49:34
114849772,Pangsa Pauh Damai- Medium cost with guard,198000,N/A,N/A,N/A,N/A,635,N/A,https://www.mudah.my/ad/114849772.htm,2026-06-27 07:49:34
113265051,1st floor Office space,330000,N/A,N/A,N/A,N/A,640,N/A,https://www.mudah.my/ad/113265051.htm,2026-06-27 07:49:34
114068021,Pangsa Pauh Damai Medium Cost untuk dijual,198000,N/A,N/A,N/A,N/A,635,N/A,https://www.mudah.my/ad/114068021.htm,2026-06-27 07:49:34
113265740,Semi-Detached House For Sale,2000000,N/A,N/A,N/A,N/A,2404,N/A,https://www.mudah.my/ad/113265740.htm,2026-06-27 07:49:34
113269976,Tanah Bendang First Grade Untuk Dijual,1000000,N/A,N/A,N/A,N/A,2242,N/A,https://www.mudah.my/ad/113269976.htm,2026-06-27 07:49:34
106458695,The Address Condominium (Penang) For Sale,980000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/106458695.htm,2026-06-27 07:49:34
110881313,"Springfield Condo @ Sg. Ara, Penang",295000,N/A,N/A,N/A,N/A,950,N/A,https://www.mudah.my/ad/110881313.htm,2026-06-27 07:49:34
114814916,Flat for Sale at Taman Pauh Indah,255000,N/A,N/A,N/A,N/A,689,N/A,https://www.mudah.my/ad/114814916.htm,2026-06-27 07:49:34
114809286,The Clover for sales,650000,N/A,N/A,N/A,N/A,1598,N/A,https://www.mudah.my/ad/114809286.htm,2026-06-27 07:49:34
114807674,-🔥 Urgent Sale | Owner Direct | Setia Pinnacle | Hill View| MUST BUY🔥,750000,N/A,N/A,N/A,N/A,1095,N/A,https://www.mudah.my/ad/114807674.htm,2026-06-27 07:49:34
114813957,Rumah bawah RM200K Bayan Baru,190000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/114813957.htm,2026-06-27 07:49:34
114814144,The Stone ( Paya Terubong ),411000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114814144.htm,2026-06-27 07:49:34
114809247,OCEAN VIEW Jelutong for sale,410000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114809247.htm,2026-06-27 07:49:34
114811333,"Lot 355, Balik Pulau",1400000,N/A,N/A,N/A,N/A,0.03,N/A,https://www.mudah.my/ad/114811333.htm,2026-06-27 07:49:34
114814493,A Spacious House with Strategic Location,500000,N/A,N/A,N/A,N/A,1800,N/A,https://www.mudah.my/ad/114814493.htm,2026-06-27 07:49:34
114812369,Fully Furnished Condominium,630000,N/A,N/A,N/A,N/A,1300,N/A,https://www.mudah.my/ad/114812369.htm,2026-06-27 07:49:34
114813666,Spacious 2-Bedroom Family Apartment at Mahsuri Apartment,200000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/114813666.htm,2026-06-27 07:49:34
114813800,A minimalist Home,360000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114813800.htm,2026-06-27 07:49:34
112332589,Kayangan Puri Mutiara (KPM) 4B2B for sale,500000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/112332589.htm,2026-06-27 07:49:34
114800658,Fully Renovated 2 Storey Terrace @ Taman Mekarsari Bertam (Freehold),598000,N/A,N/A,N/A,N/A,1475,N/A,https://www.mudah.my/ad/114800658.htm,2026-06-27 07:49:34
114801047,"[SEAVIEW] MAR VISTA, 2 Car Park",350000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114801047.htm,2026-06-27 07:49:34
114802757,OWNER DIRECT 🔑 Luminari Residence For Sale,480000,N/A,N/A,N/A,N/A,947,N/A,https://www.mudah.my/ad/114802757.htm,2026-06-27 07:49:34
114800053,GVH High Floor 3 Bedroom Fully Furnished Unit For Sale – Move In Ready,218000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114800053.htm,2026-06-27 07:49:34
114802821,Fully renovated Double Storey Bungalow For sale at Bukit Mertajam,1700000,N/A,N/A,N/A,N/A,3767,N/A,https://www.mudah.my/ad/114802821.htm,2026-06-27 07:49:34
114805225,tanah lot geran individu,130000,N/A,N/A,N/A,N/A,3376,N/A,https://www.mudah.my/ad/114805225.htm,2026-06-27 07:49:34
114802028,One imperial condominiums ,570000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114802028.htm,2026-06-27 07:49:38
114801307,Bunglow Residensi Merbok (Nego) ,1990000,N/A,N/A,N/A,N/A,4897,N/A,https://www.mudah.my/ad/114801307.htm,2026-06-27 07:49:38
114801385,strata,950000,N/A,N/A,N/A,N/A,4920,N/A,https://www.mudah.my/ad/114801385.htm,2026-06-27 07:49:38
114799864,"Sinaran Residence, Utropolis, Bandar Cassia, Batu Kawan, Penang",510000,N/A,N/A,N/A,N/A,883,N/A,https://www.mudah.my/ad/114799864.htm,2026-06-27 07:49:38
114523155,Renovated Apartment Low Density Town View in Gelugor,400000,N/A,N/A,N/A,N/A,883,N/A,https://www.mudah.my/ad/114523155.htm,2026-06-27 07:49:38
114803839,Vista Condo,300000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114803839.htm,2026-06-27 07:49:38
114037057,Corner Unit Seaview Mutiara Heights Level 24 *DIRECT OWNER*,620000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/114037057.htm,2026-06-27 07:49:38
114764691,Rumah Flat Untuk Dijual,86000,N/A,N/A,N/A,N/A,549,N/A,https://www.mudah.my/ad/114764691.htm,2026-06-27 07:49:38
114802837,Good Deal: Renovated & Furnished The Signature Condominium 2 Car Parks,470000,N/A,N/A,N/A,N/A,1087,N/A,https://www.mudah.my/ad/114802837.htm,2026-06-27 07:49:38
106233512,"Twin shops, adjoining @ Elit Avenue, next to Giant  Hyper& Pantai Hosp",950000,N/A,N/A,N/A,N/A,838,N/A,https://www.mudah.my/ad/106233512.htm,2026-06-27 07:49:38
113230200,Fully renovated condo for sales,728888,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/113230200.htm,2026-06-27 07:49:38
114791516,Untuk Dijual: Apartment Taman Sungai Dua Utama (Unit Terbaik) ,250000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114791516.htm,2026-06-27 07:49:38
114792145,Opal Apartment Air Itam Fully Furnished Nice Unit For Sale,360000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114792145.htm,2026-06-27 07:49:38
114788065,2-Storey Corner lot Terrace House FOR SALE. DIRECT OWNER!,530000,N/A,N/A,N/A,N/A,2217,N/A,https://www.mudah.my/ad/114788065.htm,2026-06-27 07:49:38
114795146,Apartment Mutiara Idaman 2 ,350000,N/A,N/A,N/A,N/A,710,N/A,https://www.mudah.my/ad/114795146.htm,2026-06-27 07:49:38
114471599,BM Resident - #Corner House,495000,N/A,N/A,N/A,N/A,1420,N/A,https://www.mudah.my/ad/114471599.htm,2026-06-27 07:49:38
114603624,Vista Condominium For Sales,300000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114603624.htm,2026-06-27 07:49:38
114792495,Taman Markisah Bukit Mertajam Pulau Pinang,410000,N/A,N/A,N/A,N/A,1100,N/A,https://www.mudah.my/ad/114792495.htm,2026-06-27 07:49:38
114788233,Taman Ria Teluk Kumbar Direct Owner ,229000,N/A,N/A,N/A,N/A,656,N/A,https://www.mudah.my/ad/114788233.htm,2026-06-27 07:49:38
114792294,Eco Bloom Condo for sale & ready to move in!,640000,N/A,N/A,N/A,N/A,1101,N/A,https://www.mudah.my/ad/114792294.htm,2026-06-27 07:49:38
114788620,High Unit Seaview CondobSkyridge Garden @ Tanjung Tokong FOR SALE,888000,N/A,N/A,N/A,N/A,1450,N/A,https://www.mudah.my/ad/114788620.htm,2026-06-27 07:49:38
114792698,N-Park condo Batu Uban,330000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114792698.htm,2026-06-27 07:49:38
114789894,Greenery & cool breeze 🌿| Move In Ready,450000,N/A,N/A,N/A,N/A,1108,N/A,https://www.mudah.my/ad/114789894.htm,2026-06-27 07:49:38
114791711,Nice unit Putra Place to sell,450000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114791711.htm,2026-06-27 07:49:38
114453149,Full renovated semi-d house for sell,720000,N/A,N/A,N/A,N/A,2538,N/A,https://www.mudah.my/ad/114453149.htm,2026-06-27 07:49:38
114791017,"Renovated Double Storey Terrace, Bukit Mertajam ",398000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114791017.htm,2026-06-27 07:49:38
114788455,Double Storey Corner Shoplot for Sale,2300000,N/A,N/A,N/A,N/A,1800,N/A,https://www.mudah.my/ad/114788455.htm,2026-06-27 07:49:38
114795345,3R2B Pangsapuri Sri Pinang @ Sg Puyu Butterworth Sell with Tenancy,250000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114795345.htm,2026-06-27 07:49:38
114590168,"Taman Tasek Indah,",430000,N/A,N/A,N/A,N/A,2060,N/A,https://www.mudah.my/ad/114590168.htm,2026-06-27 07:49:38
114789220,[FOR SALE] RARE UNIT! Palmyra Residence (Taman Palmyra Balik Pulau),590000,N/A,N/A,N/A,N/A,1625,N/A,https://www.mudah.my/ad/114789220.htm,2026-06-27 07:49:38
114791028,Queens Residences Q2,1200000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114791028.htm,2026-06-27 07:49:38
114532795,High Floor Taman Sri Angsana for sell,245000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114532795.htm,2026-06-27 07:49:38
114790498,Single Storey Terrace,480000,N/A,N/A,N/A,N/A,1017,N/A,https://www.mudah.my/ad/114790498.htm,2026-06-27 07:49:38
110155508,2Storey Bukit Kecil Intermediate Corner Unit (Tmn Sri Nibong),1268000,N/A,N/A,N/A,N/A,2100,N/A,https://www.mudah.my/ad/110155508.htm,2026-06-27 07:49:38
110165587,"3-Storey Terraced House, Shamrock Beach Villa, Batu Ferringhi, Penang",1250000,N/A,N/A,N/A,N/A,2600,N/A,https://www.mudah.my/ad/110165587.htm,2026-06-27 07:49:38
112316368,Tanah Bendang,214000,N/A,N/A,N/A,N/A,1.54,N/A,https://www.mudah.my/ad/112316368.htm,2026-06-27 07:49:38
114784296,Leisure Bay Condominium ,680000,N/A,N/A,N/A,N/A,1615,N/A,https://www.mudah.my/ad/114784296.htm,2026-06-27 07:49:38
114780470,Semi-D House for sale,670000,N/A,N/A,N/A,N/A,1944,N/A,https://www.mudah.my/ad/114780470.htm,2026-06-27 07:49:38
114781592,"Taman Petani @ Lorong Singgora, George Town, Penang for sale",355000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114781592.htm,2026-06-27 07:49:38
114785521,[Owner] Condo for sale Corner Lot - Alpine tower,530000,N/A,N/A,N/A,N/A,1302,N/A,https://www.mudah.my/ad/114785521.htm,2026-06-27 07:49:38
114782310,Ground floor unit for sale ,390000,N/A,N/A,N/A,N/A,950,N/A,https://www.mudah.my/ad/114782310.htm,2026-06-27 07:49:43
114782433,Taman impian jaya flat for sale,190000,N/A,N/A,N/A,N/A,538,N/A,https://www.mudah.my/ad/114782433.htm,2026-06-27 07:49:43
114785078,"Rumah Fully Renovated & Move-In Condition di Kampung Jawa, Bayan Baru",660000,N/A,N/A,N/A,N/A,1440,N/A,https://www.mudah.my/ad/114785078.htm,2026-06-27 07:49:43
114781512,For Sale Flat Tingkat Damai 5,85000,N/A,N/A,N/A,N/A,634,N/A,https://www.mudah.my/ad/114781512.htm,2026-06-27 07:49:43
114734181,Delima Palace brand new condominium,1280000,N/A,N/A,N/A,N/A,2600,N/A,https://www.mudah.my/ad/114734181.htm,2026-06-27 07:49:43
114781899,Freehold Taman Jelutong 840sqft High Floor Reno+Furnished,470000,N/A,N/A,N/A,N/A,840,N/A,https://www.mudah.my/ad/114781899.htm,2026-06-27 07:49:43
114785054,Imperial Grande: Strategic Location Condo For Sale,538000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114785054.htm,2026-06-27 07:49:43
114783075,1st Gred Free Hold Balik Pulau Land,550000,N/A,N/A,N/A,N/A,0.85,N/A,https://www.mudah.my/ad/114783075.htm,2026-06-27 07:49:43
114689738,Direct From Owner,580000,N/A,N/A,N/A,N/A,1250,N/A,https://www.mudah.my/ad/114689738.htm,2026-06-27 07:49:43
114781989,Tanah lot penang,117500,N/A,N/A,N/A,N/A,0.07,N/A,https://www.mudah.my/ad/114781989.htm,2026-06-27 07:49:43
114543268,Juru Height Bungalow,1380000,N/A,N/A,N/A,N/A,4000,N/A,https://www.mudah.my/ad/114543268.htm,2026-06-27 07:49:43
114784270,DPiazza Shop/Office Lot ,530000,N/A,N/A,N/A,N/A,1050,N/A,https://www.mudah.my/ad/114784270.htm,2026-06-27 07:49:43
114781192,3.039 Acres | Main Road | Permatang Pauh | Pulau Pinang,10591440,N/A,N/A,N/A,N/A,3.04,N/A,https://www.mudah.my/ad/114781192.htm,2026-06-27 07:49:43
114818739,about the facilities and special thing,750000,N/A,N/A,N/A,N/A,1109,N/A,https://www.mudah.my/ad/114818739.htm,2026-06-27 07:49:43
111005166,ArteS Condominium The Eyes of Penang Bukit Gambir USM Gelugor,738000,N/A,N/A,N/A,N/A,1314,N/A,https://www.mudah.my/ad/111005166.htm,2026-06-27 07:49:43
114775568,Ara Green ,270000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114775568.htm,2026-06-27 07:49:43
114777424,Taman Pekaka Block 31,375000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114777424.htm,2026-06-27 07:49:43
114776034,Apartment for Sale – Strategic Location & Convenient Living!,430000,N/A,N/A,N/A,N/A,1076,N/A,https://www.mudah.my/ad/114776034.htm,2026-06-27 07:49:43
114774905,Tanah Lot Murah Titi Teras Balik Pulau,75000,N/A,N/A,N/A,N/A,0.01,N/A,https://www.mudah.my/ad/114774905.htm,2026-06-27 07:49:43
114774650,Idaman Lavender 3,350000,N/A,N/A,N/A,N/A,750,N/A,https://www.mudah.my/ad/114774650.htm,2026-06-27 07:49:43
114773446,Merkasari Bertam,680000,N/A,N/A,N/A,N/A,3619,N/A,https://www.mudah.my/ad/114773446.htm,2026-06-27 07:49:43
114773776,Akasia flat for sale,190000,N/A,N/A,N/A,N/A,530,N/A,https://www.mudah.my/ad/114773776.htm,2026-06-27 07:49:43
114775246,Luxury Renovated Freehold Semi-D Corner Residence in Batu Maung,1880000,N/A,N/A,N/A,N/A,4338,N/A,https://www.mudah.my/ad/114775246.htm,2026-06-27 07:49:43
114777886,Ground Floor,225000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/114777886.htm,2026-06-27 07:49:43
114775028,Double Storey House for Sale Island Glades,1200000,N/A,N/A,N/A,N/A,1429,N/A,https://www.mudah.my/ad/114775028.htm,2026-06-27 07:49:43
114019212,Eco Meadows Double Storey Terrace House with Balcony and Back Garden,700000,N/A,N/A,N/A,N/A,2238,N/A,https://www.mudah.my/ad/114019212.htm,2026-06-27 07:49:43
114617414,Delima Emas Condominium ,390000,N/A,N/A,N/A,N/A,1171,N/A,https://www.mudah.my/ad/114617414.htm,2026-06-27 07:49:43
114775858,Apartment For Sale,199000,N/A,N/A,N/A,N/A,500,N/A,https://www.mudah.my/ad/114775858.htm,2026-06-27 07:49:43
114774348,Terrace house,265000,N/A,N/A,N/A,N/A,1800,N/A,https://www.mudah.my/ad/114774348.htm,2026-06-27 07:49:43
114775294,"Double Storey Terrance|Tmn Tan Sai Gin, Bukit Mertajam|4bed+2Bath",465000,N/A,N/A,N/A,N/A,1905,N/A,https://www.mudah.my/ad/114775294.htm,2026-06-27 07:49:43
114719636,Lot Banglo Hakmilik Individu di Taman Mohd Amin,330000,N/A,N/A,N/A,N/A,4098,N/A,https://www.mudah.my/ad/114719636.htm,2026-06-27 07:49:43
114774505,Kondo mutiara Bandar Perda,240000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114774505.htm,2026-06-27 07:49:43
114016100,High floor sea view end unit for sale,380000,N/A,N/A,N/A,N/A,954,N/A,https://www.mudah.my/ad/114016100.htm,2026-06-27 07:49:43
114774326,Fully Furnished and Well Maintained,350000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114774326.htm,2026-06-27 07:49:43
114774206,Sri Wangsa 1 (Corner Unit for SALE),230000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114774206.htm,2026-06-27 07:49:43
113921444,Vertu Resort - 1290sqft - Fully Renovated and Furnished Unit,730000,N/A,N/A,N/A,N/A,1290,N/A,https://www.mudah.my/ad/113921444.htm,2026-06-27 07:49:43
113063998,Georgetown Apartment for SALE!,380000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/113063998.htm,2026-06-27 07:49:43
83454076,BM City Mall Bandar Perda Bukit Mertajam Penang Penthouse Condo,800000,N/A,N/A,N/A,N/A,2593,N/A,https://www.mudah.my/ad/83454076.htm,2026-06-27 07:49:43
114770529,"Free Hold, First Grad, Sea View And Residential Zonig Land",2700000,N/A,N/A,N/A,N/A,0.18,N/A,https://www.mudah.my/ad/114770529.htm,2026-06-27 07:49:43
114764254,Good unit for sale,360000,N/A,N/A,N/A,N/A,750,N/A,https://www.mudah.my/ad/114764254.htm,2026-06-27 07:49:43
114769639,Sierra Residence Sungai Ara For Sale,435000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114769639.htm,2026-06-27 07:49:48
114764959,"For Sale | 2-Storey Semi-D | Taman Pauh Jaya, Penang",600000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/114764959.htm,2026-06-27 07:49:48
114764700,"DIRECT OWNER - RUMAH UNTUK DIJUAL Taman Desa Ara Permai, Tasek Gelugor",430000,N/A,N/A,N/A,N/A,1335,N/A,https://www.mudah.my/ad/114764700.htm,2026-06-27 07:49:48
114768038,Flat Bandar Baru Perda Teluk Kumbar For Sale,170000,N/A,N/A,N/A,N/A,500,N/A,https://www.mudah.my/ad/114768038.htm,2026-06-27 07:49:48
114623835,1st grade land,980000,N/A,N/A,N/A,N/A,4818,N/A,https://www.mudah.my/ad/114623835.htm,2026-06-27 07:49:48
114764318,Taman Kheng Tian | Best Price in Area | Fast Deal,350000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114764318.htm,2026-06-27 07:49:48
114770959,Taman Kristal Apt. For Sale. Fully Furnished. Sea View. Ready Move In,298000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114770959.htm,2026-06-27 07:49:48
114562284,"Double Storey Terrace House, Bandar Cassia for Sale-Move In Condition",498888,N/A,N/A,N/A,N/A,1474,N/A,https://www.mudah.my/ad/114562284.htm,2026-06-27 07:49:48
114764437,Taman Seri Sari,299000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114764437.htm,2026-06-27 07:49:48
114579477,Taman Desa Ara  (Nego) ,370000,N/A,N/A,N/A,N/A,1463,N/A,https://www.mudah.my/ad/114579477.htm,2026-06-27 07:49:48
114765866,"DIRECT OWNER, Rumah Teres 2 Tingkat, Nibong Tebal SPS, RENOVATED",560000,N/A,N/A,N/A,N/A,1540,N/A,https://www.mudah.my/ad/114765866.htm,2026-06-27 07:49:48
114764741,Simpang Ampat ,348000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114764741.htm,2026-06-27 07:49:48
114765214,"3.5 storey Intermediate Terrace at Tanjung Bungah, PERMAI 2",1580000,N/A,N/A,N/A,N/A,4000,N/A,https://www.mudah.my/ad/114765214.htm,2026-06-27 07:49:48
113825548,Penang Island Park 3-Storey Semi Detached House,2500000,N/A,N/A,N/A,N/A,3300,N/A,https://www.mudah.my/ad/113825548.htm,2026-06-27 07:49:48
108860279,Capri Park Condominium,425000,N/A,N/A,N/A,N/A,1334,N/A,https://www.mudah.my/ad/108860279.htm,2026-06-27 07:49:48
113178306,Sri Akasia@Balik Pulau,198000,N/A,N/A,N/A,N/A,660,N/A,https://www.mudah.my/ad/113178306.htm,2026-06-27 07:49:48
114754278,"DS Terrace House 20x60(4R3B) Permatang Tinggi, Pg for Sale",550000,N/A,N/A,N/A,N/A,1700,N/A,https://www.mudah.my/ad/114754278.htm,2026-06-27 07:49:48
114754281,Pangsapuri Lembah indah ,210000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114754281.htm,2026-06-27 07:49:48
114754953,"Pangsapuri Sri mekar 2, Butterworth, Penang, Apartment",295000,N/A,N/A,N/A,N/A,1030,N/A,https://www.mudah.my/ad/114754953.htm,2026-06-27 07:49:48
114759641,Pangsapuri Nusa Indah,200000,N/A,N/A,N/A,N/A,901,N/A,https://www.mudah.my/ad/114759641.htm,2026-06-27 07:49:48
113737240,Rumah Double Storey Garden House Bertam Mekarsari Anggun,670000,N/A,N/A,N/A,N/A,2300,N/A,https://www.mudah.my/ad/113737240.htm,2026-06-27 07:49:48
114624814,Direct Owner| Taman Batu Bukit  |Parking Lot Fully Renovated Apartment,220000,N/A,N/A,N/A,N/A,560,N/A,https://www.mudah.my/ad/114624814.htm,2026-06-27 07:49:48
114580673,Corner Terrace House,1300000,N/A,N/A,N/A,N/A,3376,N/A,https://www.mudah.my/ad/114580673.htm,2026-06-27 07:49:48
114421458,Direct Owner Clover condo private lift 3 car park,685000,N/A,N/A,N/A,N/A,1598,N/A,https://www.mudah.my/ad/114421458.htm,2026-06-27 07:49:48
114444720,House for Sales,330000,N/A,N/A,N/A,N/A,1257,N/A,https://www.mudah.my/ad/114444720.htm,2026-06-27 07:49:48
114754447,Residensi pauh permai permatang pauh ,360000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114754447.htm,2026-06-27 07:49:48
114760213,Rumah Kluster 2 Tingkat untuk dijual!,265000,N/A,N/A,N/A,N/A,818,N/A,https://www.mudah.my/ad/114760213.htm,2026-06-27 07:49:48
114761401,Setia Fontaines Nusa Cinta Kepala Batas ,530000,N/A,N/A,N/A,N/A,1680,N/A,https://www.mudah.my/ad/114761401.htm,2026-06-27 07:49:48
113793752,Office pejabat fully furnished Juru,320000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/113793752.htm,2026-06-27 07:49:48
114471999,Bungalow Land Size/Brand New Semi-D/Desa Impian 2/Alma.,1138000,N/A,N/A,N/A,N/A,4320,N/A,https://www.mudah.my/ad/114471999.htm,2026-06-27 07:49:48
114754888,Kondominium Mutiara Bandar Perda,235000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114754888.htm,2026-06-27 07:49:48
114759095,"Havana | Airport View |2 Cp sbs at Level 1A | Near Airport, Gbs, Ftz",560000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114759095.htm,2026-06-27 07:49:48
114008810,Taman Amansara South Setia Fontaines - Corner Lot,550000,N/A,N/A,N/A,N/A,2240,N/A,https://www.mudah.my/ad/114008810.htm,2026-06-27 07:49:48
114514252,FOR SALE – Single Storey Terrace @ Taman Sri Rambai,300000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114514252.htm,2026-06-27 07:49:48
113176325,2.5 Storey Terrace House with Huge Garden at Sungai Ara,1030000,N/A,N/A,N/A,N/A,2400,N/A,https://www.mudah.my/ad/113176325.htm,2026-06-27 07:49:48
114746157,3 Story Bungalow for SALE @ ASIA HILL,3100000,N/A,N/A,N/A,N/A,6000,N/A,https://www.mudah.my/ad/114746157.htm,2026-06-27 07:49:48
114747763,Sale..value buy,500000,N/A,N/A,N/A,N/A,3436,N/A,https://www.mudah.my/ad/114747763.htm,2026-06-27 07:49:48
114747937,Orange 3 ButterworthSea view Condo,638888,N/A,N/A,N/A,N/A,1750,N/A,https://www.mudah.my/ad/114747937.htm,2026-06-27 07:49:48
114627219,1 SKY Condominium The Alfresco Suite,559000,N/A,N/A,N/A,N/A,1380,N/A,https://www.mudah.my/ad/114627219.htm,2026-06-27 07:49:48
114749948,Simpang Ampat Double Storey Detached House / Hijauan Hill,650000,N/A,N/A,N/A,N/A,2280,N/A,https://www.mudah.my/ad/114749948.htm,2026-06-27 07:49:48
113997480,Bayu Tiara Apartment For Sale,370000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/113997480.htm,2026-06-27 07:49:53
114745142,Rumah baru nusa cinta setia fontaines bertam,700000,N/A,N/A,N/A,N/A,1944,N/A,https://www.mudah.my/ad/114745142.htm,2026-06-27 07:49:53
114747801,Eco Meadow Double Storey Terrace House for SALES ,668000,N/A,N/A,N/A,N/A,2000,N/A,https://www.mudah.my/ad/114747801.htm,2026-06-27 07:49:53
114745247,Pangsapuri Widuri (Nego) ,240000,N/A,N/A,N/A,N/A,880,N/A,https://www.mudah.my/ad/114745247.htm,2026-06-27 07:49:53
